sale_id,product_id,customer_id,timestamp,quantity,price_x,revenue,_revenue,location,gender,signup_date,name,category,supplier,price_y
4184,63,340,2023-08-16,2,45069,90138,90138,Enugu,Female,2020-03-22,Product_63,Home,Supplier A,45069
4185,68,413,2022-02-16,3,14788,44364,44364,Abuja,Female,2021-10-25,Product_68,Electronics,Supplier A,14788
4186,81,220,2021-06-02,4,3593,14372,14372,Ibadan,Male,2022-08-15,Product_81,Groceries,Supplier C,3593
4187,41,8,2021-04-02,3,11883,35649,35649,Kano,Female,2021-09-25,Product_41,Groceries,Supplier D,11883
4188,83,344,2021-11-27,4,22542,90168,90168,Port Harcourt,Male,2022-01-15,Product_83,Fashion,Supplier B,22542
4189,5,387,2023-08-13,1,22227,22227,22227,Abuja,Male,2021-12-31,Product_5,Groceries,Supplier D,22227
4190,32,473,2023-08-28,2,7559,15118,15118,Port Harcourt,Female,2021-02-05,Product_32,Toys,Supplier A,7559
4191,86,275,2022-07-08,4,28587,114348,114348,Ibadan,Female,2022-04-28,Product_86,Fashion,Supplier C,28587
4192,70,353,2023-07-19,4,7040,28160,28160,Ibadan,Female,2022-12-12,Product_70,Home,Supplier A,7040
4193,35,66,2021-07-13,2,7991,15982,15982,Ibadan,Female,2020-05-24,Product_35,Electronics,Supplier A,7991
4194,22,79,2022-06-14,2,42707,85414,85414,Ibadan,Male,2021-09-04,Product_22,Toys,Supplier D,42707
4195,65,86,2023-04-25,2,26529,53058,53058,Ibadan,Male,2021-05-30,Product_65,Electronics,Supplier C,26529
4196,84,124,2022-10-01,2,44913,89826,89826,Port Harcourt,Male,2020-11-15,Product_84,Home,Supplier A,44913
4197,22,202,2022-04-23,2,42707,85414,85414,Ibadan,Male,2020-05-09,Product_22,Toys,Supplier D,42707
4198,11,466,2022-04-25,3,7509,22527,22527,Abuja,Male,2022-04-06,Product_11,Electronics,Supplier D,7509
4199,77,150,2021-10-15,1,17982,17982,17982,Enugu,Female,2021-12-25,Product_77,Home,Supplier B,17982
4200,3,46,2022-11-29,1,33562,33562,33562,Lagos,Female,2021-10-27,Product_3,Toys,Supplier C,33562
4201,9,113,2022-11-26,4,35332,141328,141328,Kano,Male,2020-11-21,Product_9,Electronics,Supplier A,35332
4202,60,91,2022-06-24,2,27582,55164,55164,Abuja,Female,2022-06-17,Product_60,Groceries,Supplier D,27582
4203,76,141,2021-11-26,3,10896,32688,32688,Abuja,Female,2020-08-23,Product_76,Electronics,Supplier C,10896
4204,87,289,2022-04-15,3,32847,98541,98541,Kano,Male,2021-10-31,Product_87,Toys,Supplier C,32847
4205,14,389,2023-04-29,4,32075,128300,128300,Lagos,Female,2021-09-01,Product_14,Electronics,Supplier C,32075
4206,97,218,2022-06-18,2,13357,26714,26714,Abuja,Female,2020-08-05,Product_97,Toys,Supplier D,13357
4207,18,77,2022-04-12,1,48017,48017,48017,Abuja,Female,2021-08-17,Product_18,Toys,Supplier C,48017
4208,73,411,2023-09-04,2,3842,7684,7684,Kano,Female,2020-02-24,Product_73,Groceries,Supplier B,3842
4209,23,377,2022-02-24,3,13781,41343,41343,Abuja,Male,2020-02-11,Product_23,Toys,Supplier C,13781
4210,74,384,2023-02-01,2,42346,84692,84692,Abuja,Male,2020-12-07,Product_74,Toys,Supplier D,42346
4211,83,334,2023-10-03,1,22542,22542,22542,Kano,Male,2020-11-25,Product_83,Fashion,Supplier B,22542
4212,47,152,2023-06-10,1,21695,21695,21695,Port Harcourt,Female,2022-04-30,Product_47,Home,Supplier B,21695
4213,69,323,2021-11-04,4,24150,96600,96600,Lagos,Female,2022-03-24,Product_69,Fashion,Supplier C,24150
4214,47,239,2023-07-13,3,21695,65085,65085,Abuja,Male,2022-04-04,Product_47,Home,Supplier B,21695
4215,87,115,2021-11-30,2,32847,65694,65694,Abuja,Male,2021-12-24,Product_87,Toys,Supplier C,32847
4216,30,319,2023-08-12,2,17161,34322,34322,Port Harcourt,Male,2021-08-01,Product_30,Electronics,Supplier B,17161
4217,25,369,2023-10-19,4,33839,135356,135356,Lagos,Male,2021-10-27,Product_25,Books,Supplier D,33839
4218,28,94,2023-02-28,4,27160,108640,108640,Lagos,Female,2022-11-29,Product_28,Groceries,Supplier D,27160
4219,98,483,2023-04-12,4,45423,181692,181692,Port Harcourt,Male,2022-09-09,Product_98,Groceries,Supplier B,45423
4220,25,48,2023-04-24,3,33839,101517,101517,Ibadan,Male,2021-11-29,Product_25,Books,Supplier D,33839
4221,74,191,2021-09-07,2,42346,84692,84692,Kano,Female,2021-05-31,Product_74,Toys,Supplier D,42346
4222,78,462,2021-07-03,4,23911,95644,95644,Ibadan,Female,2021-09-20,Product_78,Books,Supplier D,23911
4223,58,12,2023-03-10,3,47682,143046,143046,Kano,Female,2021-11-12,Product_58,Groceries,Supplier D,47682
4224,94,156,2021-07-05,2,32696,65392,65392,Port Harcourt,Male,2021-08-23,Product_94,Electronics,Supplier C,32696
4225,41,172,2023-12-29,1,11883,11883,11883,Ibadan,Male,2022-03-31,Product_41,Groceries,Supplier D,11883
4226,25,477,2023-04-18,4,33839,135356,135356,Enugu,Female,2020-07-06,Product_25,Books,Supplier D,33839
4227,78,427,2022-09-19,3,23911,71733,71733,Abuja,Male,2020-03-01,Product_78,Books,Supplier D,23911
4228,99,401,2023-05-09,2,20482,40964,40964,Ibadan,Female,2021-11-23,Product_99,Fashion,Supplier B,20482
4229,48,296,2021-01-08,2,12439,24878,24878,Ibadan,Female,2021-08-12,Product_48,Toys,Supplier C,12439
4230,98,177,2023-02-22,4,45423,181692,181692,Ibadan,Female,2021-01-25,Product_98,Groceries,Supplier B,45423
4231,10,341,2023-02-14,4,32466,129864,129864,Lagos,Female,2021-05-28,Product_10,Books,Supplier B,32466
4232,99,57,2023-10-04,2,20482,40964,40964,Abuja,Male,2022-11-04,Product_99,Fashion,Supplier B,20482
4233,75,343,2022-11-08,3,36112,108336,108336,Lagos,Female,2021-12-09,Product_75,Electronics,Supplier C,36112
4234,11,340,2021-07-30,1,7509,7509,7509,Enugu,Female,2020-03-22,Product_11,Electronics,Supplier D,7509
4235,85,448,2022-05-05,2,48351,96702,96702,Ibadan,Female,2021-01-08,Product_85,Fashion,Supplier C,48351
4236,21,203,2022-10-01,3,22236,66708,66708,Lagos,Male,2020-04-04,Product_21,Groceries,Supplier D,22236
4237,86,185,2021-07-10,4,28587,114348,114348,Lagos,Male,2022-10-17,Product_86,Fashion,Supplier C,28587
4238,45,121,2022-11-02,2,38067,76134,76134,Abuja,Female,2020-01-01,Product_45,Toys,Supplier A,38067
4239,7,226,2023-04-23,4,10382,41528,41528,Enugu,Female,2020-12-21,Product_7,Groceries,Supplier A,10382
4240,81,202,2021-12-01,1,3593,3593,3593,Ibadan,Male,2020-05-09,Product_81,Groceries,Supplier C,3593
4241,64,330,2022-08-02,4,12245,48980,48980,Enugu,Male,2022-01-04,Product_64,Fashion,Supplier C,12245
4242,64,363,2021-03-03,1,12245,12245,12245,Port Harcourt,Male,2021-06-09,Product_64,Fashion,Supplier C,12245
4243,2,380,2022-01-22,4,26623,106492,106492,Kano,Male,2020-02-03,Product_2,Groceries,Supplier D,26623
4244,76,454,2021-06-02,4,10896,43584,43584,Ibadan,Female,2022-02-16,Product_76,Electronics,Supplier C,10896
4245,42,356,2022-09-11,1,49646,49646,49646,Enugu,Male,2021-08-15,Product_42,Groceries,Supplier A,49646
4246,82,216,2022-11-29,4,12222,48888,48888,Kano,Male,2020-12-28,Product_82,Home,Supplier A,12222
4247,54,460,2021-06-27,3,22010,66030,66030,Enugu,Male,2021-01-25,Product_54,Home,Supplier A,22010
4248,75,43,2023-04-27,4,36112,144448,144448,Port Harcourt,Male,2020-01-28,Product_75,Electronics,Supplier C,36112
4249,16,375,2022-05-02,2,5945,11890,11890,Abuja,Female,2022-04-17,Product_16,Groceries,Supplier A,5945
4250,18,23,2022-05-15,4,48017,192068,192068,Ibadan,Female,2020-02-16,Product_18,Toys,Supplier C,48017
4251,99,155,2022-06-25,3,20482,61446,61446,Ibadan,Female,2020-05-11,Product_99,Fashion,Supplier B,20482
4252,59,186,2021-01-13,2,28070,56140,56140,Ibadan,Female,2022-09-23,Product_59,Home,Supplier C,28070
4253,90,249,2021-05-31,3,16835,50505,50505,Kano,Male,2022-07-25,Product_90,Home,Supplier D,16835
4254,16,237,2023-12-10,2,5945,11890,11890,Port Harcourt,Male,2021-02-23,Product_16,Groceries,Supplier A,5945
4255,6,293,2023-09-18,4,30720,122880,122880,Ibadan,Female,2022-11-08,Product_6,Toys,Supplier A,30720
4256,57,134,2022-10-06,3,32098,96294,96294,Kano,Male,2020-01-13,Product_57,Toys,Supplier B,32098
4257,47,321,2022-01-07,4,21695,86780,86780,Kano,Male,2022-10-03,Product_47,Home,Supplier B,21695
4258,48,390,2021-09-09,2,12439,24878,24878,Lagos,Male,2020-09-24,Product_48,Toys,Supplier C,12439
4259,42,434,2021-02-22,3,49646,148938,148938,Port Harcourt,Male,2020-06-20,Product_42,Groceries,Supplier A,49646
4260,76,22,2021-07-12,1,10896,10896,10896,Lagos,Male,2020-09-05,Product_76,Electronics,Supplier C,10896
4261,60,361,2022-08-14,3,27582,82746,82746,Lagos,Female,2022-01-05,Product_60,Groceries,Supplier D,27582
4262,77,88,2023-12-17,4,17982,71928,71928,Enugu,Male,2020-12-15,Product_77,Home,Supplier B,17982
4263,4,153,2021-04-07,1,10677,10677,10677,Kano,Male,2020-03-18,Product_4,Electronics,Supplier C,10677
4264,2,125,2021-07-17,1,26623,26623,26623,Kano,Female,2020-05-18,Product_2,Groceries,Supplier D,26623
4265,90,79,2021-05-27,2,16835,33670,33670,Ibadan,Male,2021-09-04,Product_90,Home,Supplier D,16835
4266,59,346,2022-12-24,1,28070,28070,28070,Port Harcourt,Male,2021-12-07,Product_59,Home,Supplier C,28070
4267,27,456,2022-11-15,1,26321,26321,26321,Abuja,Male,2021-12-11,Product_27,Toys,Supplier A,26321
4268,27,51,2023-11-02,2,26321,52642,52642,Enugu,Female,2022-10-23,Product_27,Toys,Supplier A,26321
4269,79,216,2021-11-29,3,47266,141798,141798,Kano,Male,2020-12-28,Product_79,Fashion,Supplier C,47266
4270,72,176,2022-05-27,4,16922,67688,67688,Abuja,Male,2021-08-01,Product_72,Groceries,Supplier A,16922
4271,7,358,2021-06-21,3,10382,31146,31146,Enugu,Female,2021-09-23,Product_7,Groceries,Supplier A,10382
4272,63,253,2022-07-18,1,45069,45069,45069,Ibadan,Female,2020-03-15,Product_63,Home,Supplier A,45069
4273,46,454,2022-05-27,4,25360,101440,101440,Ibadan,Female,2022-02-16,Product_46,Toys,Supplier C,25360
4274,63,246,2021-04-15,3,45069,135207,135207,Kano,Male,2020-07-20,Product_63,Home,Supplier A,45069
4275,12,227,2022-11-05,4,13487,53948,53948,Abuja,Male,2022-10-04,Product_12,Fashion,Supplier B,13487
4276,13,106,2023-03-18,1,37811,37811,37811,Ibadan,Male,2022-08-04,Product_13,Toys,Supplier A,37811
4277,43,193,2023-12-01,3,2853,8559,8559,Enugu,Female,2022-03-16,Product_43,Home,Supplier D,2853
4278,17,316,2023-06-08,4,11206,44824,44824,Ibadan,Male,2020-11-23,Product_17,Electronics,Supplier A,11206
4279,63,302,2023-05-26,4,45069,180276,180276,Lagos,Female,2022-08-04,Product_63,Home,Supplier A,45069
4280,81,36,2022-11-08,3,3593,10779,10779,Enugu,Female,2021-12-19,Product_81,Groceries,Supplier C,3593
4281,36,442,2021-11-17,3,47795,143385,143385,Ibadan,Female,2022-11-06,Product_36,Books,Supplier D,47795
4282,85,204,2021-12-01,1,48351,48351,48351,Enugu,Female,2021-09-18,Product_85,Fashion,Supplier C,48351
4283,8,422,2021-09-21,2,1636,3272,3272,Abuja,Female,2020-06-02,Product_8,Books,Supplier C,1636
4284,69,267,2023-05-15,4,24150,96600,96600,Lagos,Male,2020-10-11,Product_69,Fashion,Supplier C,24150
4285,90,268,2021-12-18,3,16835,50505,50505,Abuja,Female,2020-03-03,Product_90,Home,Supplier D,16835
4286,80,170,2022-11-07,3,13761,41283,41283,Ibadan,Male,2022-10-03,Product_80,Electronics,Supplier A,13761
4287,36,498,2023-07-08,3,47795,143385,143385,Abuja,Female,2022-01-28,Product_36,Books,Supplier D,47795
4288,28,39,2021-01-05,4,27160,108640,108640,Ibadan,Female,2020-02-25,Product_28,Groceries,Supplier D,27160
4289,93,455,2021-02-03,1,34950,34950,34950,Abuja,Female,2022-11-05,Product_93,Groceries,Supplier B,34950
4290,47,139,2021-12-17,2,21695,43390,43390,Kano,Female,2022-06-29,Product_47,Home,Supplier B,21695
4291,76,292,2022-08-06,4,10896,43584,43584,Lagos,Female,2020-10-12,Product_76,Electronics,Supplier C,10896
4292,30,52,2022-04-10,1,17161,17161,17161,Abuja,Male,2022-07-07,Product_30,Electronics,Supplier B,17161
4293,23,287,2021-12-14,4,13781,55124,55124,Kano,Female,2021-12-23,Product_23,Toys,Supplier C,13781
4294,16,289,2021-05-05,4,5945,23780,23780,Kano,Male,2021-10-31,Product_16,Groceries,Supplier A,5945
4295,14,141,2021-12-23,3,32075,96225,96225,Abuja,Female,2020-08-23,Product_14,Electronics,Supplier C,32075
4296,74,146,2022-06-11,1,42346,42346,42346,Lagos,Female,2022-07-06,Product_74,Toys,Supplier D,42346
4297,71,425,2022-05-13,3,32732,98196,98196,Lagos,Female,2020-10-22,Product_71,Toys,Supplier A,32732
4298,52,314,2021-02-22,3,35696,107088,107088,Ibadan,Female,2022-01-28,Product_52,Books,Supplier D,35696
4299,37,184,2021-05-29,1,15359,15359,15359,Enugu,Female,2021-07-03,Product_37,Books,Supplier A,15359
4300,29,152,2022-05-18,3,5584,16752,16752,Port Harcourt,Female,2022-04-30,Product_29,Electronics,Supplier B,5584
4301,67,201,2023-05-20,3,36624,109872,109872,Lagos,Female,2022-04-23,Product_67,Electronics,Supplier A,36624
4302,15,128,2021-08-07,2,1507,3014,3014,Kano,Male,2022-06-20,Product_15,Books,Supplier D,1507
4303,100,287,2022-03-28,1,11925,11925,11925,Kano,Female,2021-12-23,Product_100,Home,Supplier A,11925
4304,47,311,2021-03-24,1,21695,21695,21695,Kano,Female,2022-10-28,Product_47,Home,Supplier B,21695
4305,46,253,2023-01-08,3,25360,76080,76080,Ibadan,Female,2020-03-15,Product_46,Toys,Supplier C,25360
4306,52,489,2022-06-11,3,35696,107088,107088,Port Harcourt,Male,2021-12-22,Product_52,Books,Supplier D,35696
4307,19,266,2022-02-08,1,44986,44986,44986,Lagos,Male,2020-06-25,Product_19,Electronics,Supplier C,44986
4308,77,188,2021-10-17,1,17982,17982,17982,Lagos,Female,2020-10-15,Product_77,Home,Supplier B,17982
4309,21,386,2022-02-24,4,22236,88944,88944,Abuja,Male,2021-10-07,Product_21,Groceries,Supplier D,22236
4310,64,230,2021-12-05,1,12245,12245,12245,Abuja,Female,2022-10-05,Product_64,Fashion,Supplier C,12245
4311,37,271,2023-02-16,4,15359,61436,61436,Kano,Male,2021-10-27,Product_37,Books,Supplier A,15359
4312,27,259,2022-12-12,3,26321,78963,78963,Ibadan,Female,2022-07-27,Product_27,Toys,Supplier A,26321
4313,55,299,2023-09-14,2,44564,89128,89128,Enugu,Female,2021-05-16,Product_55,Books,Supplier A,44564
4314,29,415,2023-08-17,2,5584,11168,11168,Enugu,Female,2021-02-09,Product_29,Electronics,Supplier B,5584
4315,20,198,2022-11-17,4,29757,119028,119028,Ibadan,Female,2020-01-15,Product_20,Home,Supplier B,29757
4316,25,323,2023-11-26,3,33839,101517,101517,Lagos,Female,2022-03-24,Product_25,Books,Supplier D,33839
4317,70,56,2022-01-08,3,7040,21120,21120,Port Harcourt,Female,2022-01-08,Product_70,Home,Supplier A,7040
4318,63,319,2023-09-21,3,45069,135207,135207,Port Harcourt,Male,2021-08-01,Product_63,Home,Supplier A,45069
4319,36,203,2022-06-15,1,47795,47795,47795,Lagos,Male,2020-04-04,Product_36,Books,Supplier D,47795
4320,2,271,2023-07-13,3,26623,79869,79869,Kano,Male,2021-10-27,Product_2,Groceries,Supplier D,26623
4321,22,109,2021-01-23,1,42707,42707,42707,Lagos,Male,2022-04-26,Product_22,Toys,Supplier D,42707
4322,96,116,2021-04-14,4,7924,31696,31696,Abuja,Male,2020-08-12,Product_96,Books,Supplier B,7924
4323,16,92,2021-08-29,2,5945,11890,11890,Port Harcourt,Male,2020-08-30,Product_16,Groceries,Supplier A,5945
4324,18,138,2023-10-02,4,48017,192068,192068,Enugu,Female,2022-02-15,Product_18,Toys,Supplier C,48017
4325,69,422,2023-06-22,3,24150,72450,72450,Abuja,Female,2020-06-02,Product_69,Fashion,Supplier C,24150
4326,54,303,2023-03-25,3,22010,66030,66030,Kano,Female,2022-04-10,Product_54,Home,Supplier A,22010
4327,100,57,2022-10-17,4,11925,47700,47700,Abuja,Male,2022-11-04,Product_100,Home,Supplier A,11925
4328,30,50,2023-02-22,1,17161,17161,17161,Ibadan,Female,2022-10-27,Product_30,Electronics,Supplier B,17161
4329,45,498,2021-11-03,1,38067,38067,38067,Abuja,Female,2022-01-28,Product_45,Toys,Supplier A,38067
4330,19,71,2021-01-08,1,44986,44986,44986,Enugu,Female,2020-04-20,Product_19,Electronics,Supplier C,44986
4331,87,399,2023-12-29,2,32847,65694,65694,Lagos,Male,2022-10-16,Product_87,Toys,Supplier C,32847
4332,34,402,2022-07-29,2,46039,92078,92078,Abuja,Male,2022-03-04,Product_34,Electronics,Supplier D,46039
4333,13,82,2023-12-28,3,37811,113433,113433,Enugu,Male,2022-05-26,Product_13,Toys,Supplier A,37811
4334,43,372,2023-07-01,4,2853,11412,11412,Port Harcourt,Male,2021-09-01,Product_43,Home,Supplier D,2853
4335,62,105,2022-06-02,4,31178,124712,124712,Lagos,Female,2021-05-18,Product_62,Fashion,Supplier D,31178
4336,93,88,2023-11-21,3,34950,104850,104850,Enugu,Male,2020-12-15,Product_93,Groceries,Supplier B,34950
4337,100,2,2022-04-28,1,11925,11925,11925,Port Harcourt,Female,2022-06-18,Product_100,Home,Supplier A,11925
4338,22,360,2021-07-26,2,42707,85414,85414,Ibadan,Male,2020-05-07,Product_22,Toys,Supplier D,42707
4339,52,84,2022-10-31,4,35696,142784,142784,Enugu,Female,2020-10-03,Product_52,Books,Supplier D,35696
4340,52,482,2022-08-02,3,35696,107088,107088,Kano,Female,2020-07-01,Product_52,Books,Supplier D,35696
4341,36,43,2022-01-22,1,47795,47795,47795,Port Harcourt,Male,2020-01-28,Product_36,Books,Supplier D,47795
4342,73,154,2022-02-16,1,3842,3842,3842,Port Harcourt,Male,2021-07-27,Product_73,Groceries,Supplier B,3842
4343,19,327,2023-06-10,2,44986,89972,89972,Enugu,Male,2020-06-30,Product_19,Electronics,Supplier C,44986
4344,38,422,2023-06-25,2,8573,17146,17146,Abuja,Female,2020-06-02,Product_38,Home,Supplier A,8573
4345,70,94,2023-08-21,3,7040,21120,21120,Lagos,Female,2022-11-29,Product_70,Home,Supplier A,7040
4346,79,298,2023-08-23,3,47266,141798,141798,Ibadan,Female,2020-07-12,Product_79,Fashion,Supplier C,47266
4347,57,133,2021-05-20,1,32098,32098,32098,Enugu,Male,2022-06-16,Product_57,Toys,Supplier B,32098
4348,20,395,2021-10-27,1,29757,29757,29757,Abuja,Female,2022-09-07,Product_20,Home,Supplier B,29757
4349,9,65,2023-11-03,4,35332,141328,141328,Lagos,Male,2021-06-20,Product_9,Electronics,Supplier A,35332
4350,32,290,2022-10-26,1,7559,7559,7559,Ibadan,Male,2020-10-11,Product_32,Toys,Supplier A,7559
4351,4,376,2023-04-05,3,10677,32031,32031,Lagos,Female,2020-05-07,Product_4,Electronics,Supplier C,10677
4352,50,257,2022-02-04,2,22230,44460,44460,Kano,Female,2020-12-12,Product_50,Fashion,Supplier D,22230
4353,82,467,2023-09-19,3,12222,36666,36666,Lagos,Male,2021-12-27,Product_82,Home,Supplier A,12222
4354,5,386,2021-05-29,4,22227,88908,88908,Abuja,Male,2021-10-07,Product_5,Groceries,Supplier D,22227
4355,20,213,2021-11-03,4,29757,119028,119028,Port Harcourt,Female,2022-03-25,Product_20,Home,Supplier B,29757
4356,87,148,2023-12-20,2,32847,65694,65694,Port Harcourt,Male,2020-09-26,Product_87,Toys,Supplier C,32847
4357,75,61,2022-03-11,3,36112,108336,108336,Ibadan,Male,2022-11-28,Product_75,Electronics,Supplier C,36112
4358,37,471,2021-01-21,4,15359,61436,61436,Lagos,Female,2022-07-23,Product_37,Books,Supplier A,15359
4359,22,149,2023-05-25,3,42707,128121,128121,Ibadan,Male,2022-03-08,Product_22,Toys,Supplier D,42707
4360,58,88,2022-01-17,4,47682,190728,190728,Enugu,Male,2020-12-15,Product_58,Groceries,Supplier D,47682
4361,68,324,2021-09-02,2,14788,29576,29576,Ibadan,Male,2021-05-05,Product_68,Electronics,Supplier A,14788
4362,93,383,2022-11-29,4,34950,139800,139800,Enugu,Male,2021-08-10,Product_93,Groceries,Supplier B,34950
4363,44,396,2022-08-13,3,24321,72963,72963,Abuja,Male,2021-12-02,Product_44,Books,Supplier B,24321
4364,34,278,2022-01-25,3,46039,138117,138117,Abuja,Male,2020-12-07,Product_34,Electronics,Supplier D,46039
4365,77,404,2022-07-22,4,17982,71928,71928,Ibadan,Female,2020-05-28,Product_77,Home,Supplier B,17982
4366,42,82,2021-09-16,1,49646,49646,49646,Enugu,Male,2022-05-26,Product_42,Groceries,Supplier A,49646
4367,9,129,2022-03-02,2,35332,70664,70664,Kano,Male,2021-11-20,Product_9,Electronics,Supplier A,35332
4368,95,286,2023-10-27,2,6126,12252,12252,Lagos,Male,2022-08-09,Product_95,Electronics,Supplier C,6126
4369,7,382,2021-01-06,4,10382,41528,41528,Abuja,Male,2022-09-24,Product_7,Groceries,Supplier A,10382
4370,68,353,2021-07-10,4,14788,59152,59152,Ibadan,Female,2022-12-12,Product_68,Electronics,Supplier A,14788
4371,19,280,2021-05-28,1,44986,44986,44986,Enugu,Male,2022-12-22,Product_19,Electronics,Supplier C,44986
4372,94,270,2022-02-09,2,32696,65392,65392,Abuja,Female,2021-10-23,Product_94,Electronics,Supplier C,32696
4373,31,292,2021-09-15,1,14007,14007,14007,Lagos,Female,2020-10-12,Product_31,Groceries,Supplier B,14007
4374,35,453,2022-12-31,2,7991,15982,15982,Kano,Male,2020-02-16,Product_35,Electronics,Supplier A,7991
4375,57,203,2021-03-31,4,32098,128392,128392,Lagos,Male,2020-04-04,Product_57,Toys,Supplier B,32098
4376,85,24,2023-04-04,2,48351,96702,96702,Abuja,Female,2020-08-01,Product_85,Fashion,Supplier C,48351
4377,61,444,2021-01-10,2,29741,59482,59482,Kano,Female,2020-01-12,Product_61,Toys,Supplier D,29741
4378,31,351,2023-04-18,2,14007,28014,28014,Lagos,Male,2022-07-22,Product_31,Groceries,Supplier B,14007
4379,83,311,2023-09-15,1,22542,22542,22542,Kano,Female,2022-10-28,Product_83,Fashion,Supplier B,22542
4380,95,461,2022-09-17,1,6126,6126,6126,Lagos,Female,2020-11-30,Product_95,Electronics,Supplier C,6126
4381,53,208,2021-01-30,2,27583,55166,55166,Ibadan,Male,2020-01-11,Product_53,Books,Supplier C,27583
4382,32,280,2021-05-08,3,7559,22677,22677,Enugu,Male,2022-12-22,Product_32,Toys,Supplier A,7559
4383,66,205,2022-02-25,1,13525,13525,13525,Lagos,Female,2022-01-24,Product_66,Fashion,Supplier D,13525
4384,59,152,2023-12-15,4,28070,112280,112280,Port Harcourt,Female,2022-04-30,Product_59,Home,Supplier C,28070
4385,10,438,2021-11-01,4,32466,129864,129864,Port Harcourt,Male,2020-10-01,Product_10,Books,Supplier B,32466
